exprid,N10000M50eps10alpha50_Time,N10000M50eps10alpha50_NC,N10000M50eps10alpha50_MM,N10000M50eps10alpha70_Time,N10000M50eps10alpha70_NC,N10000M50eps10alpha70_MM,N10000M50eps10alpha90_Time,N10000M50eps10alpha90_NC,N10000M50eps10alpha90_MM,N10000M50eps15alpha50_Time,N10000M50eps15alpha50_NC,N10000M50eps15alpha50_MM,N10000M50eps15alpha70_Time,N10000M50eps15alpha70_NC,N10000M50eps15alpha70_MM,N10000M50eps15alpha90_Time,N10000M50eps15alpha90_NC,N10000M50eps15alpha90_MM,N10000M50eps20alpha50_Time,N10000M50eps20alpha50_NC,N10000M50eps20alpha50_MM,N10000M50eps20alpha70_Time,N10000M50eps20alpha70_NC,N10000M50eps20alpha70_MM,N10000M50eps20alpha90_Time,N10000M50eps20alpha90_NC,N10000M50eps20alpha90_MM,N10000M100eps10alpha50_Time,N10000M100eps10alpha50_NC,N10000M100eps10alpha50_MM,N10000M100eps10alpha70_Time,N10000M100eps10alpha70_NC,N10000M100eps10alpha70_MM,N10000M100eps10alpha90_Time,N10000M100eps10alpha90_NC,N10000M100eps10alpha90_MM,N10000M100eps15alpha50_Time,N10000M100eps15alpha50_NC,N10000M100eps15alpha50_MM,N10000M100eps15alpha70_Time,N10000M100eps15alpha70_NC,N10000M100eps15alpha70_MM,N10000M100eps15alpha90_Time,N10000M100eps15alpha90_NC,N10000M100eps15alpha90_MM,N10000M100eps20alpha50_Time,N10000M100eps20alpha50_NC,N10000M100eps20alpha50_MM,N10000M100eps20alpha70_Time,N10000M100eps20alpha70_NC,N10000M100eps20alpha70_MM,N10000M100eps20alpha90_Time,N10000M100eps20alpha90_NC,N10000M100eps20alpha90_MM,N10000M200eps10alpha50_Time,N10000M200eps10alpha50_NC,N10000M200eps10alpha50_MM,N10000M200eps10alpha70_Time,N10000M200eps10alpha70_NC,N10000M200eps10alpha70_MM,N10000M200eps10alpha90_Time,N10000M200eps10alpha90_NC,N10000M200eps10alpha90_MM,N10000M200eps15alpha50_Time,N10000M200eps15alpha50_NC,N10000M200eps15alpha50_MM,N10000M200eps15alpha70_Time,N10000M200eps15alpha70_NC,N10000M200eps15alpha70_MM,N10000M200eps15alpha90_Time,N10000M200eps15alpha90_NC,N10000M200eps15alpha90_MM,N10000M200eps20alpha50_Time,N10000M200eps20alpha50_NC,N10000M200eps20alpha50_MM,N10000M200eps20alpha70_Time,N10000M200eps20alpha70_NC,N10000M200eps20alpha70_MM,N10000M200eps20alpha90_Time,N10000M200eps20alpha90_NC,N10000M200eps20alpha90_MM,N10000M500eps10alpha50_Time,N10000M500eps10alpha50_NC,N10000M500eps10alpha50_MM,N10000M500eps10alpha70_Time,N10000M500eps10alpha70_NC,N10000M500eps10alpha70_MM,N10000M500eps10alpha90_Time,N10000M500eps10alpha90_NC,N10000M500eps10alpha90_MM,N10000M500eps15alpha50_Time,N10000M500eps15alpha50_NC,N10000M500eps15alpha50_MM,N10000M500eps15alpha70_Time,N10000M500eps15alpha70_NC,N10000M500eps15alpha70_MM,N10000M500eps15alpha90_Time,N10000M500eps15alpha90_NC,N10000M500eps15alpha90_MM,N10000M500eps20alpha50_Time,N10000M500eps20alpha50_NC,N10000M500eps20alpha50_MM,N10000M500eps20alpha70_Time,N10000M500eps20alpha70_NC,N10000M500eps20alpha70_MM,N10000M500eps20alpha90_Time,N10000M500eps20alpha90_NC,N10000M500eps20alpha90_MM
90,8.324326922,-126.22758725113792,0.4516869645711899,11.611723494,-125.63764119865306,0.4467549844385751,28.763206341,-125.1330358179716,0.4452767440586016,8.228298507,-124.33454402841375,0.4525515982388494,11.862801572,-126.51199271825352,0.4440320078075903,28.13966291,-125.09399724673283,0.4487818563213237,8.475797739,-126.15124302140256,0.4468095346193577,11.725824449000001,-125.84448769987289,0.45039938699197574,25.922125163,-125.55189434246225,0.4557874899868377,7.122008502,-125.5292238337133,0.46537331250136316,12.025563372,-126.19360577210965,0.4511849661090184,25.689435031,-125.1934670839389,0.4462908058090876,7.8080637170000005,-125.99468867488888,0.44427386996198737,11.338296802,-125.946012594197,0.4463194164543157,27.198572499,-125.6258307675112,0.449560881937031,8.866784512999999,-126.0352192629715,0.4529431996696968,12.673071962,-125.9421152380248,0.4538307927668303,28.528879168,-125.2607688096025,0.4477270706942883,8.167878083,-126.07845368388979,0.4611641328109378,11.988955369000001,-125.46862857173605,0.4482854729832263,25.799913124,-125.9211109445153,0.4518936486044613,7.650368171,-124.42605191144702,0.4532484878218501,12.215766002,-124.89397867700964,0.45100424736700806,25.604457538,-125.00646591160107,0.45177187663242,8.208816337,-125.25346656309117,0.4574962172712574,12.526744582,-125.95326864832742,0.45019685272662857,29.553118998000002,-125.4701740483946,0.44564635102411315,8.103508574000001,-139.6598901269397,0.3649803890874311,12.524158164000001,-135.61094945330538,0.41240199284391543,25.784538006,-131.66588749469432,0.4399815295214471,7.88116642,-133.08265657955195,0.44236378027475853,12.091260655000001,-125.84721787682855,0.4564208738449721,26.102075665999998,-127.3514495028367,0.45436967831998076,8.733086156,-126.51494399236626,0.4478827715275294,12.362409120999999,-126.0611154578596,0.43672721998173664,28.210812873,-126.14661520483428,0.4432794089357893
91,7.776002876000001,-125.97853978703742,0.46028360073692764,12.044977794000001,-125.29536353630753,0.4428433127313341,26.105608494000002,-125.29306065129278,0.44970034573502893,8.075765293,-126.31049806917444,0.4540949362673582,11.929051912,-125.99162572190531,0.4490303412650571,28.471661917000002,-126.08698563571537,0.45084196059590764,8.122913294,-126.82251141639736,0.4503611053078452,11.142333867000001,-125.46443033569062,0.45198592477346883,27.591290841,-125.41606760921815,0.44620937895388024,7.566185293999999,-126.17488544014945,0.4553619314991559,11.451857251,-125.4017580048442,0.4505200076113836,24.58235449,-125.00132317045869,0.4488282211295344,8.244521583,-127.22123893178555,0.44594736390852296,12.033089036,-125.73492786787908,0.4449358952949315,25.864058056999998,-125.57951523447227,0.45010134686663394,8.683219043,-126.79015910442047,0.45064281675386936,12.266547197000001,-125.47189730448878,0.4547905428368564,29.384442376999996,-125.3903034396425,0.4498930018407488,8.065710035,-127.50380254724078,0.451399930873161,12.042093170000001,-127.91111166821234,0.455240792847145,25.319573784000003,-125.1768753710011,0.44033096410663786,7.639607344,-124.96636770403273,0.45585164044252097,12.920179961,-126.45451585273511,0.4449908628013285,25.433070993,-125.32253275262225,0.4451221347520697,8.509845085999999,-125.95121962971297,0.4448445450606461,12.512499495,-125.03043339539612,0.4474384213755135,26.6459032,-125.41571726669989,0.44859741550885746,7.832306544000001,-135.60052862716793,0.4175961807591514,11.722469208,-129.6974468210107,0.45152172553709125,27.423198006,-130.48420353424413,0.4543761565174414,7.978633954999999,-128.01889803183366,0.43175479865696986,12.112957699999999,-126.72124915214165,0.4408725138157864,26.155581035,-126.56142411634346,0.445318663662439,8.753629459999999,-127.16317307490841,0.44583623183258003,12.683702957,-125.97362699583685,0.4569187269951862,28.424970577,-125.15395040713017,0.4534752860560126
92,8.036297242,-125.87683703858966,0.4444721842994396,11.236443922,-126.50505123134342,0.4455460904319694,24.961135335999998,-126.28040199120147,0.45663550938427744,7.631340966,-125.57308763585034,0.4497604544204797,11.528402543999999,-126.01386124513456,0.4500855503762308,26.868802003,-125.6372541629676,0.45479678334529,8.041949583000001,-123.96198928364441,0.44685717736350883,10.981737878999999,-127.05380526110109,0.45650518784007577,29.21477908,-125.48535846238798,0.4513377940554619,7.770622715,-124.85387777681991,0.4402514168892027,11.718511159999998,-126.13968177795678,0.45348190142517575,25.792708666,-125.71644510282867,0.4540374210866545,7.991426625999999,-125.32915270861828,0.4534601937157172,12.112860708,-125.72137345253654,0.4440137150962564,25.934280579,-125.247838245614,0.44736999194033583,8.061598674999999,-126.3080092568191,0.4539466873492298,12.46082916,-125.5643717071326,0.4519600985106406,26.859380131,-125.71118174914415,0.4486289300126159,8.632382041,-126.91413278693125,0.4422631998562765,11.295083413,-126.7790525722562,0.46149022905519976,27.075210589,-125.56648333618121,0.44473877553494245,7.877535665,-126.70135678629664,0.4470671196853294,12.351985407,-125.41069207420011,0.4430765004372281,27.216136081000002,-125.22818816933997,0.44135435747711677,8.280068622,-125.45226523302881,0.4538710493886132,11.858118805,-125.14849329636486,0.45783669745752154,28.344278459,-125.50547867279636,0.45149398253242223,7.423226666000001,-132.46412982253514,0.43993116105226143,12.069417584,-133.59006527743557,0.4448827365905832,25.806064166,-127.21523592799602,0.43751713457232155,8.022427544000001,-128.20699662121024,0.4267082994026413,11.636234425,-128.32877988507,0.42365778306180385,25.363982463,-125.8770868048756,0.45402212532544306,8.387895704999998,-127.96175195793589,0.44111280970952393,12.377596955,-126.31743629561502,0.4514465522488044,35.828119203,-126.13080905054879,0.4529326017214514
93,8.058811339,-125.6195684155491,0.4535795755166655,11.958460628000001,-124.92990256476409,0.448166731188657,25.299675668,-124.81912440937977,0.44472567378163885,7.791988381,-124.73472868888433,0.45408634179644053,12.370833629,-125.50517839936529,0.44183416594989466,26.864017452,-125.60952446792811,0.4541926402896985,7.9270693350000005,-127.01879463307,0.45040899923359845,11.541675365,-125.33441054780883,0.4527043241764046,26.841808714000003,-125.54665559434018,0.4504170435392916,7.629000081000001,-126.28998217677088,0.4554408288412972,11.0569975,-125.60802391431089,0.4470831153416217,25.177051714,-125.03650609353232,0.4519965447748594,8.379801403,-125.54034224260944,0.4516671053019632,12.506368002,-125.3422708158793,0.45048905181049836,26.394924748999998,-125.40334950391208,0.4517764736713288,7.881704710000001,-126.06984506802614,0.4428214829228162,12.233135294,-125.23764191992923,0.44798253069116645,26.620201412,-124.998659455013,0.4523016018664968,8.406468751,-127.59092801807405,0.4486959502270429,11.844508328,-126.4493702661964,0.44748846388975705,27.202704412,-126.37258118265123,0.44612847931054633,8.06461637,-126.52773917733093,0.4532698513217393,12.525081001999999,-125.1363656490063,0.4505503626327419,25.990185113000003,-125.25667116141656,0.4460468027186315,7.894044337,-125.87419367075105,0.4477980224945599,11.997737133000001,-125.15206803134299,0.4582548454314955,26.945340585,-125.80167135347905,0.4497209830089933,8.059581534,-142.60115163048889,0.3814797427917325,12.267966965,-133.7251991395311,0.4428775210922815,25.195602793,-129.55948765780732,0.4449339614840734,8.411939424000002,-129.25537502298408,0.43044756016009156,12.064947205,-127.29764817308349,0.42159008541761095,26.351429428,-125.64952344260921,0.4453542051422127,8.529409333,-128.13508149031182,0.4359682625109751,12.456704446,-124.96113551268863,0.4588872933805226,28.832342579,-125.89084789441607,0.4476087538018531
94,8.157477542,-127.04570726803732,0.45793272298851806,12.328083171000001,-124.72563139111718,0.4505100215798423,26.204520498,-125.88800252294233,0.44806183079015655,8.346643203000001,-126.56987472201546,0.44175654391227887,12.136265370999999,-126.40532452079167,0.4540749022959252,26.175222156,-125.96357619343311,0.4465285882073926,8.595286547,-126.67614860561258,0.4526693326151315,11.461000504000001,-125.79141917251172,0.450380035818174,26.241505705999998,-125.3888392497829,0.4515389599907484,8.097846992000001,-125.7904468614816,0.45147074986887914,12.387577876999998,-125.20919907414392,0.4482882991708048,25.216300257,-125.05960261020711,0.4401496314608814,7.845666956,-125.93660230824064,0.45191177476285893,12.124205132,-125.87303190287133,0.4500747387692201,25.180530669,-125.3159028124306,0.4410801064249681,8.102679128,-126.4071854330505,0.4553373141377979,11.089513083,-126.09494019032692,0.4474712806907216,26.040048913,-124.41954442758112,0.45383465412301194,8.208986415,-126.67961580254538,0.45776091818417486,11.805115128999999,-125.82222610238583,0.4557355491641575,25.760219912,-125.54718248938941,0.4534533872041092,7.716887919,-124.9530800234375,0.4453326156683938,11.769748538,-125.76354798011924,0.45257472460070486,27.038161249999998,-125.46448947601533,0.45981169716483206,7.957514068999999,-125.90768091468475,0.4510231339068923,11.279890416,-125.37273052523604,0.45067255290818786,26.572942675,-125.47927011115671,0.45071167417194147,7.834330374,-132.75443870183568,0.3900959656108574,11.872886955,-129.99976687938724,0.4167490749977848,25.910106365,-130.968127270227,0.4263191341973291,8.459495574,-131.14209663441176,0.43063641403721775,12.505278921,-129.92337573463288,0.4278060445035645,26.453531660000003,-126.64723797706502,0.4530560810382651,8.984024201,-127.38164727051209,0.4425209071383922,11.960668574,-126.30151041716258,0.44739200599909157,31.004244785,-126.54438733237328,0.4469678949358272
95,8.297726495,-126.18332058194797,0.4466042395524099,11.285622092,-126.36151495868602,0.44441425566474535,25.743746999,-124.96076209559826,0.44659762411386283,8.357328251,-124.68247894462799,0.44566608195915647,11.769391422,-125.841540420118,0.44945238535935295,25.625172706999997,-124.89913016049185,0.4479492189931895,8.552572869999999,-126.30485753413825,0.45136934170411425,10.888642835999999,-126.42198439117607,0.4527747604264316,27.211301837,-125.39595149481167,0.45525014579202583,7.621845661000001,-126.18343081008311,0.4398557036985756,10.970106999,-125.29324109425416,0.4485828929256863,25.266971995,-126.4192200814403,0.44619500528106104,7.869586466000001,-126.20597116786189,0.44700208435690014,11.509838912,-125.34041524833646,0.4493831901102995,26.446950886,-125.93172587499421,0.4503803164309249,8.289375542,-126.00278783397366,0.4501955195927032,11.560965121,-126.08678739109718,0.45118495688440696,27.632093919,-125.58919415242926,0.4471765256553878,8.192135328,-127.19920218954385,0.4571141232564885,11.859312620999999,-126.2195851228398,0.4499785468307751,29.738988376000002,-125.31551083701949,0.43814790801811204,7.639404289,-125.70912355932923,0.4602824622238055,12.074175496999999,-125.22898448469826,0.44684649243414876,26.112618052000002,-125.45895890313278,0.45286142024424375,7.8932162859999995,-126.62820181064012,0.4534625963078897,11.278253962,-125.55937641422933,0.4560163926080253,29.605130543,-125.33907390006065,0.45112882801169274,8.574247207,-134.77855513749049,0.4309685663387468,11.653253120999999,-130.51009699001494,0.44669535796402027,25.90405809,-131.29758991230298,0.4684377561016704,8.593241712,-124.52154171752589,0.45587258703188394,11.763627503,-128.27744517154332,0.45510261096366555,27.90992834,-126.04616666324347,0.44406824892174335,8.703977757,-127.74925501019416,0.46829195478431473,12.559065862,-126.65171123023059,0.4407961138767912,33.323233788,-125.23914129654442,0.44702520848804217
96,8.460944882,-127.60315412165154,0.45901288683678454,10.87704154,-124.79972598778731,0.44577247000897957,27.198064153,-125.21105806052046,0.4508772382053029,7.991677868,-125.58335814229369,0.4471596813663554,11.837905408,-125.55568623782831,0.4524187624366162,26.100871247,-125.92889144557715,0.4486848064362462,8.030578252,-126.14972241002499,0.4490147310945923,10.863722042000001,-124.87440329369419,0.44807434877657226,27.52778155,-125.9175274455687,0.4528566462640612,7.1324410380000005,-125.4651520033901,0.4532772601175564,10.502609456,-126.14577605580496,0.454070043374199,25.506007333,-126.36799540562491,0.4380335483669022,8.222821202,-126.04004072521248,0.4504742357498897,12.301390247999999,-125.73238451449339,0.44442670952692453,25.905558965,-125.61144211073982,0.4590003698498917,7.8189925780000005,-124.78895621608216,0.4515306330950044,11.701088592000001,-125.82258096209057,0.447078264209952,26.680998619,-125.41771468422517,0.45062847261629696,8.364636879999999,-126.07201026706157,0.4448167928891879,11.771146221999999,-124.83754273246696,0.4537107419136472,30.651688759999995,-126.60083681038,0.4463393200700244,8.255898126,-125.53834013489826,0.446468836397875,12.022533447,-125.43321040074737,0.448196014407747,26.415138657,-125.37629047115108,0.4491295698932316,8.02773438,-126.04318537741169,0.4510218179697124,12.160966467,-125.80038309044042,0.44881931186947305,27.242421414999995,-125.04122549999467,0.44905261786684014,8.626696918999999,-137.5043020081051,0.4527700771061083,11.180783831000001,-136.0535445537196,0.43891761611808344,25.044696291999998,-129.92936783084693,0.43547274849437234,8.440582123999999,-132.06981003996034,0.42246828952518073,11.792012709,-125.67724718706029,0.4614761228952431,25.593595292,-126.9620383356848,0.4514061004925815,8.66307767,-125.85918774548867,0.42631997000606947,12.642926540000001,-125.80491434303521,0.44986336526296167,27.869977912000003,-125.44149389153827,0.4569108319823607
97,8.518966871,-125.35602973952923,0.4548533849041468,12.122122833,-125.54971552744506,0.44400721634093443,26.359134415,-125.64573635047978,0.4535248869336987,7.646285497,-124.9908972900486,0.4572590322379193,11.452845204,-125.99325901099562,0.4518480056172935,26.697847744,-125.20353555348552,0.44768921178210264,7.993036007999999,-125.97836764077638,0.45329399366488093,10.766461127000001,-124.4484950734117,0.45275312614364044,26.683716085999997,-125.68723527213066,0.4514311800510884,8.164217533,-122.5219449901394,0.443733819197088,10.569129251,-125.68442055374244,0.4532366715369296,24.736777098,-125.22257431858768,0.4488924144164102,8.153113333,-125.87298883696819,0.45216386957260263,12.139388924,-126.179831061639,0.4503857519334638,27.53408804,-125.41963537472543,0.44810622811122214,8.23688634,-125.2978931654846,0.4499381695809694,12.546296753,-124.85878361754891,0.4510974480056967,26.593283507,-124.74326501144584,0.4471085331027489,7.620183083000001,-126.51441215387426,0.44314195665779504,11.562022537,-124.68752204666836,0.4613586691427092,28.219578282,-124.82029340119897,0.4465117574902506,7.893507014,-125.18130749692878,0.4545625774673644,12.111057464000002,-125.3472952280857,0.4472107920109111,28.13392646,-125.36964917442664,0.4471089928991049,8.204725329999999,-125.0061081529866,0.4501983311594207,11.939439925,-125.09873486033544,0.4485838653925129,26.980329078,-125.87922618359366,0.4495209592715671,8.038590415,-132.27499972382444,0.42192020158708277,11.163681117,-133.1479672255001,0.37848138165523515,25.061038874,-126.7313208263831,0.4213717091595563,7.958554748999999,-133.0418427012573,0.4467957448635238,11.453733827,-126.99384988383818,0.44191146775594936,28.410691985,-126.28548131116372,0.43838007504863685,8.945780747999999,-124.37959405701316,0.44588933563845545,12.567142459,-126.68382881638185,0.45153081906082954,27.843211203000003,-126.50856334142489,0.4459403306455557
98,8.267104668,-126.08015045044644,0.4472705036976675,11.561187334,-126.00161062676403,0.45890263081015714,26.018083803,-125.99009407770573,0.4569843115049513,7.636656176,-125.90545688026629,0.4545736382381227,11.184231335,-126.05565533182778,0.4519063166334249,26.616430286,-125.58366407099867,0.4498712877147729,7.807018707,-126.77437404466178,0.4471589875152088,11.256757671999999,-126.19432201688568,0.4540228527292398,26.794367541,-125.95807334806055,0.45195080056847436,7.976013915,-126.3121436392256,0.4449686580167955,10.764105375,-125.83790778124093,0.4478354634017476,26.327409048,-125.0688495628177,0.45414221385664505,7.966690839,-125.81215811313717,0.4483270381777864,11.298440331,-125.85268131698744,0.45035674585492413,26.815609416999997,-124.91208770594392,0.4464380327871307,8.53988446,-125.45438032790524,0.45598937239722714,11.914469751,-125.44203035151486,0.4454054542423673,28.703412463,-125.88691986110496,0.4460704243152261,8.362806707,-126.57648233754696,0.45130463105432383,11.730102742,-124.07657311400645,0.45334898083450637,25.714270452,-125.54683604612674,0.4440045967801507,8.004861296,-126.12622057639952,0.45138381145333856,11.644040176999999,-125.44129950374223,0.4500392974651352,27.342057511,-125.60087391796849,0.44837045681841387,8.132464338,-125.00617380099692,0.4473258379669612,11.225458756,-125.61265236405998,0.4511997890321685,26.920634532,-125.05581561122784,0.44945093283327453,8.218336332,-139.12483423295748,0.39006140997242283,11.129268164,-134.30804629018957,0.4402580890856897,24.882948036000002,-129.78452071250425,0.4426651763750492,8.253100911999999,-129.50707535633697,0.4396044899599165,12.975221795,-127.11337110114809,0.447941917576161,26.862011532,-126.53255309887277,0.4385345265764964,8.822579881000001,-125.90060062020703,0.43853738569316003,13.021103911,-126.38009144784078,0.44039631178114513,26.712118123,-125.36589267222003,0.45358125773503655
99,8.102031292000001,-126.15837132643692,0.4488078502213015,11.26936175,-125.94430252883245,0.44877506719066185,26.354301326,-124.83487773273323,0.4475217542284746,7.428009003,-127.15278118644866,0.45353338771624196,11.475824634999999,-125.33496073641376,0.4517941676610897,25.522173335999998,-125.68044181294447,0.4476093821856468,7.684055581000001,-125.69361348635587,0.4542196741694823,11.261977379,-125.51285246298916,0.4452750426245964,26.367409668999997,-126.25803126103375,0.45391768804339505,7.941820705,-125.83322943719797,0.44341131403756806,11.055440289,-126.40096608317734,0.4566917267253665,25.669028499,-126.43999261054995,0.44718869367294345,7.769959711,-125.76737643178099,0.4499719737631786,11.218899916,-125.25123365097804,0.45259213394099396,25.427043668,-125.0417384095721,0.45163184762443787,8.406274205999999,-125.58695462911267,0.447863244479187,11.538844046000001,-124.69939224928962,0.44692150752162935,27.012898671000002,-125.88120770466936,0.4531231252324965,7.892422164000001,-124.47223866911264,0.45809345908199894,12.148066577,-125.1623611964557,0.4548326250602783,26.943903041,-124.99649897795156,0.44580596408433293,8.564974715,-126.19893963756128,0.45298204924265734,11.614125452,-125.15670654891095,0.44687100429220833,29.822921379999997,-125.73773750277645,0.4526558780142599,8.533052207,-125.83902811790433,0.4524395107689136,11.158761959000001,-125.330992192373,0.4505080164313032,28.232931500999996,-125.60532001259331,0.44722901670209714,8.249314123000001,-143.61174950382224,0.40806798280656237,12.061292282,-136.67188174642916,0.3943413562053059,25.946398113999997,-127.86928739453691,0.4413641299098739,7.646513992,-130.37618653908342,0.44232370213753786,11.810196595999999,-127.95988839760375,0.4385805673301217,26.713167707,-126.37023370625342,0.4466124079105853,8.558360955000001,-124.53592759234829,0.43702376387599,12.837079494000001,-127.2895185446043,0.4413628503522979,28.239418088999997,-125.42735789442395,0.4555918227168081
100,7.562068214999999,-125.58874089758298,0.4505299039284223,11.24760334,-125.93604554126529,0.4475141038068483,25.443960619,-126.01558661396187,0.4434377095049655,7.4379883389999994,-126.1557880869419,0.45796001483168425,11.515085162,-126.09276174250887,0.44275125976212937,27.245125578,-125.29565138515079,0.45291126127344883,7.441248499,-126.54748172830764,0.44779316997409596,11.152688589,-125.73495466164263,0.4442796384689732,29.982106283,-125.31396088271443,0.45103494160833424,8.074283126000001,-126.81781790255313,0.45631683491948627,10.579663081,-125.71514419319365,0.44807580015527476,24.952037743,-125.35442869658233,0.4504025471537354,7.576127756,-126.88226578199766,0.44943118585184627,11.264930698,-126.46363188580298,0.44700922221954664,25.597671213,-125.19209675245314,0.4541656431038721,7.423698541,-126.05229041517367,0.44746490618650286,11.77381004,-124.98171069606286,0.453424466353331,26.940074828999997,-125.47300456880875,0.45040505788927454,7.196947461000001,-126.66766525021461,0.4492119520878738,10.795484124,-125.87099516134478,0.4519534097197626,25.082460007999998,-125.44144005494469,0.4490095951169506,8.197663249,-125.5150592830417,0.4486485123852949,11.739274916000001,-125.94182906674102,0.45251336789949803,28.657855832000003,-125.29059223824872,0.447482485143929,7.720849741000001,-125.97608931611121,0.4557957307913069,11.0663555,-124.79653563985077,0.4468639778074259,32.291409586,-125.74816397198741,0.45200550737293566,8.138709885,-141.85064067464907,0.4540712020859719,12.316957747,-134.65162955888468,0.4376638204954632,24.834763580999997,-124.0657860742774,0.4533630951757216,7.544978416999999,-127.39989349680431,0.43084276303337665,11.673316963,-126.25429568471309,0.45648539348289446,29.232453784,-127.49392595252229,0.45250725330570835,8.528068752,-127.11833806035702,0.4484814257594274,12.89274967,-127.00726777659474,0.44239455352807977,27.766889759999998,-124.81072798959694,0.444370210387898
